course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
268436974;GUESDT3S;43243;JULES GUESDE;3;JUVIGNAC;0;12:28:55;0;741;43101
268436974;ARCEAT3S;43239;LES ARCEAUX;3;JUVIGNAC;0;12:25:07;0;513;43101
268436945;MOSSOT3S;43255;MOSSON T3;3;JUVIGNAC;0;12:27:23;0;649;43101
268436974;MOSSOT3S;43255;MOSSON T3;3;JUVIGNAC;0;12:38:56;0;1342;43101
268437007;MOSSOT3S;43255;MOSSON T3;3;JUVIGNAC;0;12:52:44;0;2170;43101
268437007;MOULARTW;41209;MOULARES;3;JUVIGNAC;0;12:22:28;0;354;43101
268437240;MOULARTW;41209;MOULARES;3;JUVIGNAC;0;12:36:44;0;1210;43101
268436974;OBSERT3S;43233;OBSERVATOIRE;3;JUVIGNAC;0;12:18:56;0;142;43101
268437007;OBSERT3S;43233;OBSERVATOIRE;3;JUVIGNAC;0;12:32:44;0;970;43101
268437007;PICASSOE;43213;PABLO PICASSO;3;JUVIGNAC;0;12:17:44;0;70;43101
268437240;PICASSOE;43213;PABLO PICASSO;3;JUVIGNAC;0;12:32:00;0;926;43101
268437240;PEXPOT3E;43205;PARC EXPO;3;JUVIGNAC;0;12:25:00;0;506;43101
268436861;PEXPOT3E;43205;PARC EXPO;3;JUVIGNAC;0;12:40:00;0;1406;43101
268437119;PEXPOT3E;43205;PARC EXPO;3;JUVIGNAC;0;12:55:00;0;2306;43101
268436945;PERGOT3S;43247;PERGOLA;3;JUVIGNAC;0;12:20:44;0;250;43101
268436974;PERGOT3S;43247;PERGOLA;3;JUVIGNAC;0;12:31:57;0;923;43101
268437240;PEROLT3E;43203;PEROLS CENTRE;3;JUVIGNAC;0;12:22:00;0;326;43101
268436861;PEROLT3E;43203;PEROLS CENTRE;3;JUVIGNAC;0;12:37:00;0;1226;43101
268437119;PEROLT3E;43203;PEROLS CENTRE;3;JUVIGNAC;0;12:52:00;0;2126;43101
268437240;ETGLORT3;43201;PEROLS ETANG OR;3;JUVIGNAC;0;12:20:00;0;206;43101
268436861;ETGLORT3;43201;PEROLS ETANG OR;3;JUVIGNAC;0;12:35:00;0;1106;43101
268437119;ETGLORT3;43201;PEROLS ETANG OR;3;JUVIGNAC;0;12:50:00;0;2006;43101
268436945;PILORT3S;43251;PILORY;3;JUVIGNAC;0;12:23:26;0;412;43101
268436974;PILORT3S;43251;PILORY;3;JUVIGNAC;0;12:35:04;0;1110;43101
268437007;CARNOTWE;42241;PLACE CARNOT;3;JUVIGNAC;0;12:27:44;0;670;43101
268436974;PCABT3S;43237;PLAN CABANES;3;JUVIGNAC;0;12:23:56;0;442;43101
268437007;PCABT3S;43237;PLAN CABANES;3;JUVIGNAC;0;12:37:44;0;1270;43101
268437007;PMARIRTW;41207;PORT MARIANNE;3;JUVIGNAC;0;12:20:44;0;250;43101
268437240;PMARIRTW;41207;PORT MARIANNE;3;JUVIGNAC;0;12:35:00;0;1106;43101
268437007;RLEZ2E;42237;RIVES DU LEZ T3;3;JUVIGNAC;0;12:24:44;0;490;43101
268436974;STDENT3S;43235;SAINT-DENIS T3;3;JUVIGNAC;0;12:21:56;0;322;43101
268437007;STDENT3S;43235;SAINT-DENIS T3;3;JUVIGNAC;0;12:35:44;0;1150;43101
268436945;TONNET3S;43245;TONNELLES;3;JUVIGNAC;0;12:19:17;0;163;43101
268436974;TONNET3S;43245;TONNELLES;3;JUVIGNAC;0;12:30:36;0;842;43101
268437007;VOLTAIRE;42239;VOLTAIRE;3;JUVIGNAC;0;12:25:37;0;543;43101
268436884;ASTRUT3E;43117;ASTRUC;3;LATTES CENTRE;1;12:19:28;0;174;43259
268436916;ASTRUT3E;43117;ASTRUC;3;LATTES CENTRE;1;12:33:55;0;1041;43259
268437086;BOIRAT3S;43149;BOIRARGUES;3;LATTES CENTRE;1;12:27:20;0;646;43259
268436916;CELLRT3E;43105;CELLENEUVE;3;LATTES CENTRE;1;12:23:47;0;433;43259
268436946;CELLRT3E;43105;CELLENEUVE;3;LATTES CENTRE;1;12:38:47;0;1333;43259
268437060;COUGOT3S;43161;COUGOURLUDE;3;LATTES CENTRE;1;12:20:25;0;231;43259
268437086;COUGOT3S;43161;COUGOURLUDE;3;LATTES CENTRE;1;12:32:20;0;946;43259
268436884;COUGOT3S;43161;COUGOURLUDE;3;LATTES CENTRE;1;12:48:20;0;1906;43259
268436884;GARETW3R;43231;GARE ST-ROCH T3;3;LATTES CENTRE;1;12:28:20;0;706;43259
268436916;HDEPTT3E;43109;HOT. DEPARTEMENT;3;LATTES CENTRE;1;12:27:00;0;626;43259
268437060;HTLIRT3S;43159;HTS LA LIRONDE;3;LATTES CENTRE;1;12:18:25;0;111;43259
268437086;HTLIRT3S;43159;HTS LA LIRONDE;3;LATTES CENTRE;1;12:30:20;0;826;43259
268436884;HTLIRT3S;43159;HTS LA LIRONDE;3;LATTES CENTRE;1;12:46:20;0;1786;43259
268436884;GUESDT3E;43115;JULES GUESDE;3;LATTES CENTRE;1;12:17:21;0;47;43259
268436916;GUESDT3E;43115;JULES GUESDE;3;LATTES CENTRE;1;12:32:00;0;926;43259
268436916;JUVIGNAC;43101;JUVIGNAC;3;LATTES CENTRE;1;12:17:00;0;26;43259
268436946;JUVIGNAC;43101;JUVIGNAC;3;LATTES CENTRE;1;12:32:00;0;926;43259
268436975;JUVIGNAC;43101;JUVIGNAC;3;LATTES CENTRE;1;12:47:00;0;1826;43259
268436884;ARCEAT3E;43119;LES ARCEAUX;3;LATTES CENTRE;1;12:21:03;0;269;43259
268436916;ARCEAT3E;43119;LES ARCEAUX;3;LATTES CENTRE;1;12:35:38;0;1144;43259
268436916;MOSSOT3E;43103;MOSSON T3;3;LATTES CENTRE;1;12:22:00;0;326;43259
268436946;MOSSOT3E;43103;MOSSON T3;3;LATTES CENTRE;1;12:37:00;0;1226;43259
268437086;MOULAATW;41147;MOULARES;3;LATTES CENTRE;1;12:20:51;0;257;43259
268436884;MOULAATW;41147;MOULARES;3;LATTES CENTRE;1;12:36:34;0;1200;43259
268436884;OBSERT3E;43125;OBSERVATOIRE;3;LATTES CENTRE;1;12:26:20;0;586;43259
268437086;PICASSOS;43145;PABLO PICASSO;3;LATTES CENTRE;1;12:24:20;0;466;43259
268436916;PERGOT3E;43111;PERGOLA;3;LATTES CENTRE;1;12:28:51;0;737;43259
268436916;PILORT3E;43107;PILORY;3;LATTES CENTRE;1;12:25:56;0;562;43259
268436884;CARNOTWS;42129;PLACE CARNOT;3;LATTES CENTRE;1;12:31:20;0;886;43259
268436884;PCABT3E;43121;PLAN CABANES;3;LATTES CENTRE;1;12:22:20;0;346;43259
268436916;PCABT3E;43121;PLAN CABANES;3;LATTES CENTRE;1;12:36:59;0;1225;43259
268437086;PMARIATW;41149;PORT MARIANNE;3;LATTES CENTRE;1;12:22:20;0;346;43259
268437086;RLEZ2S;42133;RIVES DU LEZ T3;3;LATTES CENTRE;1;12:18:20;0;106;43259
268436884;RLEZ2S;42133;RIVES DU LEZ T3;3;LATTES CENTRE;1;12:34:20;0;1066;43259
268436884;STDENT3E;43123;SAINT-DENIS;3;LATTES CENTRE;1;12:24:20;0;466;43259
268436916;TONNET3E;43113;TONNELLES;3;LATTES CENTRE;1;12:30:19;0;825;43259
268437086;VOLTAIRS;42131;VOLTAIRE;3;LATTES CENTRE;1;12:17:13;0;39;43259
268436884;VOLTAIRS;42131;VOLTAIRE;3;LATTES CENTRE;1;12:32:56;0;982;43259
268437192;ASTRUT3S;43241;ASTRUC;3;MOSSON;0;12:19:40;0;186;43255
268437216;ASTRUT3S;43241;ASTRUC;3;MOSSON;0;12:33:19;0;1005;43255
268437035;BOIRAT3E;43209;BOIRARGUES;3;MOSSON;0;12:22:21;0;347;43255
268437061;BOIRAT3E;43209;BOIRARGUES;3;MOSSON;0;12:37:00;0;1226;43255
268437192;CELLET3S;43253;CELLENEUVE;3;MOSSON;0;12:30:12;0;818;43255
268437035;COUGOT3E;43261;COUGOURLUDE;3;MOSSON;0;12:17:21;0;47;43255
268437061;COUGOT3E;43261;COUGOURLUDE;3;MOSSON;0;12:32:00;0;926;43255
268437087;COUGOT3E;43261;COUGOURLUDE;3;MOSSON;0;12:47:00;0;1826;43255
268437216;GARETW3A;43127;GARE ST-ROCH T3;3;MOSSON;0;12:24:14;0;460;43255
268437192;HDEPTT3S;43249;HOT. DEPARTEMENT;3;MOSSON;0;12:26:30;0;596;43255
268437035;HTLIRT3E;43263;HTS LA LIRONDE;3;MOSSON;0;12:19:21;0;167;43255
268437061;HTLIRT3E;43263;HTS LA LIRONDE;3;MOSSON;0;12:34:00;0;1046;43255
268437087;HTLIRT3E;43263;HTS LA LIRONDE;3;MOSSON;0;12:49:00;0;1946;43255
268437192;GUESDT3S;43243;JULES GUESDE;3;MOSSON;0;12:21:30;0;296;43255
268437061;LATTEST3;43259;LATTES CENTRE;3;MOSSON;0;12:30:00;0;806;43255
268437087;LATTEST3;43259;LATTES CENTRE;3;MOSSON;0;12:45:00;0;1706;43255
268436885;LATTEST3;43259;LATTES CENTRE;3;MOSSON;0;13:00:00;0;2606;43255
268437192;ARCEAT3S;43239;LES ARCEAUX;3;MOSSON;0;12:18:04;0;90;43255
268437216;ARCEAT3S;43239;LES ARCEAUX;3;MOSSON;0;12:31:32;0;898;43255
268437035;MOULARTW;41209;MOULARES;3;MOSSON;0;12:30:05;0;811;43255
268437216;OBSERT3S;43233;OBSERVATOIRE;3;MOSSON;0;12:25:14;0;520;43255
268437035;PICASSOE;43213;PABLO PICASSO;3;MOSSON;0;12:25:21;0;527;43255
268437192;PERGOT3S;43247;PERGOLA;3;MOSSON;0;12:24:42;0;488;43255
268437192;PILORT3S;43251;PILORY;3;MOSSON;0;12:27:38;0;664;43255
268437216;CARNOTWE;42241;PLACE CARNOT;3;MOSSON;0;12:20:14;0;220;43255
268437035;CARNOTWE;42241;PLACE CARNOT;3;MOSSON;0;12:35:21;0;1127;43255
268437216;PCABT3S;43237;PLAN CABANES;3;MOSSON;0;12:30:14;0;820;43255
268437035;PMARIRTW;41207;PORT MARIANNE;3;MOSSON;0;12:28:21;0;707;43255
268437216;RLEZ2E;42237;RIVES DU LEZ T3;3;MOSSON;0;12:17:14;0;40;43255
268437035;RLEZ2E;42237;RIVES DU LEZ T3;3;MOSSON;0;12:32:21;0;947;43255
268437216;STDENT3S;43235;SAINT-DENIS T3;3;MOSSON;0;12:28:14;0;700;43255
268437192;TONNET3S;43245;TONNELLES;3;MOSSON;0;12:23:11;0;397;43255
268437216;VOLTAIRE;42239;VOLTAIRE;3;MOSSON;0;12:18:47;0;133;43255
268437035;VOLTAIRE;42239;VOLTAIRE;3;MOSSON;0;12:33:49;0;1035;43255
268437146;ASTRUT3E;43117;ASTRUC;3;PEROLS ETANG;1;12:26:21;0;587;43201
268436860;BOIRAT3S;43149;BOIRARGUES;3;PEROLS ETANG;1;12:22:01;0;327;43201
268437118;BOIRAT3S;43149;BOIRARGUES;3;PEROLS ETANG;1;12:36:33;0;1199;43201
268437170;CELLRT3E;43105;CELLENEUVE;3;PEROLS ETANG;1;12:30:47;0;853;43201
268436860;ECOPOLES;43151;ECOPOLE;3;PEROLS ETANG;1;12:25:01;0;507;43201
268437118;ECOPOLES;43151;ECOPOLE;3;PEROLS ETANG;1;12:39:33;0;1379;43201
268437146;ECOPOLES;43151;ECOPOLE;3;PEROLS ETANG;1;12:53:25;0;2211;43201
268437118;GARETW3R;43231;GARE ST-ROCH T3;3;PEROLS ETANG;1;12:21:33;0;299;43201
268437146;GARETW3R;43231;GARE ST-ROCH T3;3;PEROLS ETANG;1;12:35:25;0;1131;43201
268437146;HDEPTT3E;43109;HOT. DEPARTEMENT;3;PEROLS ETANG;1;12:19:26;0;172;43201
268437170;HDEPTT3E;43109;HOT. DEPARTEMENT;3;PEROLS ETANG;1;12:33:59;0;1045;43201
268437146;GUESDT3E;43115;JULES GUESDE;3;PEROLS ETANG;1;12:24:26;0;472;43201
268437146;ARCEAT3E;43119;LES ARCEAUX;3;PEROLS ETANG;1;12:28:00;0;686;43201
268437170;MOSSOT3E;43103;MOSSON T3;3;PEROLS ETANG;1;12:29:00;0;746;43201
268437118;MOULAATW;41147;MOULARES;3;PEROLS ETANG;1;12:29:37;0;783;43201
268437118;OBSERT3E;43125;OBSERVATOIRE;3;PEROLS ETANG;1;12:19:33;0;179;43201
268437146;OBSERT3E;43125;OBSERVATOIRE;3;PEROLS ETANG;1;12:33:25;0;1011;43201
268436860;PICASSOS;43145;PABLO PICASSO;3;PEROLS ETANG;1;12:19:01;0;147;43201
268437118;PICASSOS;43145;PABLO PICASSO;3;PEROLS ETANG;1;12:33:33;0;1019;43201
268436860;PEXPOT3S;43153;PARC EXPO;3;PEROLS ETANG;1;12:27:01;0;627;43201
268437118;PEXPOT3S;43153;PARC EXPO;3;PEROLS ETANG;1;12:41:33;0;1499;43201
268437146;PEXPOT3S;43153;PARC EXPO;3;PEROLS ETANG;1;12:55:25;0;2331;43201
268437146;PERGOT3E;43111;PERGOLA;3;PEROLS ETANG;1;12:21:13;0;279;43201
268437170;PERGOT3E;43111;PERGOLA;3;PEROLS ETANG;1;12:35:50;0;1156;43201
268436860;PEROLT3S;43155;PEROLS CENTRE;3;PEROLS ETANG;1;12:29:01;0;747;43201
268437118;PEROLT3S;43155;PEROLS CENTRE;3;PEROLS ETANG;1;12:43:33;0;1619;43201
268437146;PEROLT3S;43155;PEROLS CENTRE;3;PEROLS ETANG;1;12:57:25;0;2451;43201
268437146;PILORT3E;43107;PILORY;3;PEROLS ETANG;1;12:18:22;0;108;43201
268437170;PILORT3E;43107;PILORY;3;PEROLS ETANG;1;12:32:55;0;981;43201
268437118;CARNOTWS;42129;PLACE CARNOT;3;PEROLS ETANG;1;12:24:33;0;479;43201
268437146;CARNOTWS;42129;PLACE CARNOT;3;PEROLS ETANG;1;12:38:25;0;1311;43201
268437146;PCABT3E;43121;PLAN CABANES;3;PEROLS ETANG;1;12:29:25;0;771;43201
268436860;PMARIATW;41149;PORT MARIANNE;3;PEROLS ETANG;1;12:17:01;0;27;43201
268437118;PMARIATW;41149;PORT MARIANNE;3;PEROLS ETANG;1;12:31:33;0;899;43201
268437118;RLEZ2S;42133;RIVES DU LEZ T3;3;PEROLS ETANG;1;12:27:33;0;659;43201
268437118;STDENT3E;43123;SAINT-DENIS;3;PEROLS ETANG;1;12:17:33;0;59;43201
268437146;STDENT3E;43123;SAINT-DENIS;3;PEROLS ETANG;1;12:31:25;0;891;43201
268437146;TONNET3E;43113;TONNELLES;3;PEROLS ETANG;1;12:22:41;0;367;43201
268437170;TONNET3E;43113;TONNELLES;3;PEROLS ETANG;1;12:37:18;0;1244;43201
268437118;VOLTAIRS;42131;VOLTAIRE;3;PEROLS ETANG;1;12:25:54;0;560;43201
1580721389;ARBOUSIS;20125;ARBOUSIERS;30;JEAN JAURES;0;12:47:56;0;1882;20126
1580721399;ARBOUSIS;20125;ARBOUSIERS;30;JEAN JAURES;0;13:17:56;0;3682;20126
1580721401;ARBOUSIS;20125;ARBOUSIERS;30;JEAN JAURES;0;13:46:56;0;5422;20126
1580721389;ARENESCS;20118;ARENES;30;JEAN JAURES;0;12:41:00;0;1466;20126
1580721399;ARENESCS;20118;ARENES;30;JEAN JAURES;0;13:11:00;0;3266;20126
1580721401;ARENESCS;20118;ARENES;30;JEAN JAURES;0;13:40:00;0;5006;20126
1580721389;BALEARES;20124;BALEARES;30;JEAN JAURES;0;12:46:44;0;1810;20126
1580721399;BALEARES;20124;BALEARES;30;JEAN JAURES;0;13:16:44;0;3610;20126
1580721401;BALEARES;20124;BALEARES;30;JEAN JAURES;0;13:45:44;0;5350;20126
1580721389;CAPRIS;20119;CAPRI;30;JEAN JAURES;0;12:42:09;0;1535;20126
1580721399;CAPRIS;20119;CAPRI;30;JEAN JAURES;0;13:12:09;0;3335;20126
1580721401;CAPRIS;20119;CAPRI;30;JEAN JAURES;0;13:41:09;0;5075;20126
1580721389;CHENE30S;20120;CHENES;30;JEAN JAURES;0;12:43:17;0;1603;20126
1580721399;CHENE30S;20120;CHENES;30;JEAN JAURES;0;13:13:17;0;3403;20126
1580721401;CHENE30S;20120;CHENES;30;JEAN JAURES;0;13:42:17;0;5143;20126
1580721389;CIMETIES;20123;CIMETIERE;30;JEAN JAURES;0;12:45:56;0;1762;20126
1580721399;CIMETIES;20123;CIMETIERE;30;JEAN JAURES;0;13:15:56;0;3562;20126
1580721401;CIMETIES;20123;CIMETIERE;30;JEAN JAURES;0;13:44:56;0;5302;20126
1580721389;ROUCHES;20121;FERNAND ROUCHE;30;JEAN JAURES;0;12:44:24;0;1670;20126
1580721399;ROUCHES;20121;FERNAND ROUCHE;30;JEAN JAURES;0;13:14:24;0;3470;20126
1580721401;ROUCHES;20121;FERNAND ROUCHE;30;JEAN JAURES;0;13:43:24;0;5210;20126
1580721389;MEDITERA;30108;MEDITERRANEE;30;JEAN JAURES;0;12:40:04;0;1410;20126
1580721399;MEDITERA;30108;MEDITERRANEE;30;JEAN JAURES;0;13:10:04;0;3210;20126
1580721401;MEDITERA;30108;MEDITERRANEE;30;JEAN JAURES;0;13:39:04;0;4950;20126
1580721389;SUBSTANS;20136;SUBSTANTION;30;JEAN JAURES;0;12:45:26;0;1732;20126
1580721399;SUBSTANS;20136;SUBSTANTION;30;JEAN JAURES;0;13:15:26;0;3532;20126
1580721401;SUBSTANS;20136;SUBSTANTION;30;JEAN JAURES;0;13:44:26;0;5272;20126
1580721389;VIADOMI;30110;VIA DOMITIA;30;JEAN JAURES;0;12:37:00;0;1226;20126
1580721399;VIADOMI;30110;VIA DOMITIA;30;JEAN JAURES;0;13:07:00;0;3026;20126
1580721401;VIADOMI;30110;VIA DOMITIA;30;JEAN JAURES;0;13:36:00;0;4766;20126
1580721391;COMBECHS;30211;COMBE CHAUDE;30;MAUMARIN;1;12:40:57;0;1463;30201
1580721400;COMBECHS;30211;COMBE CHAUDE;30;MAUMARIN;1;13:10:57;0;3263;30201
1580721402;COMBECHS;30211;COMBE CHAUDE;30;MAUMARIN;1;13:40:57;0;5063;30201
1580721391;MONTEROE;30203;MONTERONI ARBIA;30;MAUMARIN;1;12:46:16;0;1782;30201
1580721400;MONTEROE;30203;MONTERONI ARBIA;30;MAUMARIN;1;13:16:16;0;3582;30201
1580721402;MONTEROE;30203;MONTERONI ARBIA;30;MAUMARIN;1;13:46:16;0;5382;30201
1580721391;ROCAILLE;20205;ROCAILLES;30;MAUMARIN;1;12:42:00;0;1526;30201
1580721400;ROCAILLE;20205;ROCAILLES;30;MAUMARIN;1;13:12:00;0;3326;30201
1580721402;ROCAILLE;20205;ROCAILLES;30;MAUMARIN;1;13:42:00;0;5126;30201
1580721391;SAUVAGIA;30207;SAUVAGINE;30;MAUMARIN;1;12:45:00;0;1706;30201
1580721400;SAUVAGIA;30207;SAUVAGINE;30;MAUMARIN;1;13:15:00;0;3506;30201
1580721402;SAUVAGIA;30207;SAUVAGINE;30;MAUMARIN;1;13:45:00;0;5306;30201
1580721391;SIENNEE;30204;SIENNE;30;MAUMARIN;1;12:48:01;0;1887;30201
1580721400;SIENNEE;30204;SIENNE;30;MAUMARIN;1;13:18:01;0;3687;30201
1580721402;SIENNEE;30204;SIENNE;30;MAUMARIN;1;13:48:01;0;5487;30201
1580721391;VIADOMIT;30205;VIA DOMITIA;30;MAUMARIN;1;12:37:00;0;1226;30201
1580721400;VIADOMIT;30205;VIA DOMITIA;30;MAUMARIN;1;13:07:00;0;3026;30201
1580721402;VIADOMIT;30205;VIA DOMITIA;30;MAUMARIN;1;13:37:00;0;4826;30201
1580721395;ARBOUSIE;20209;ARBOUSIERS;30;VIA DOMITIA;1;12:51:25;0;2091;30205
1580721397;ARBOUSIE;20209;ARBOUSIERS;30;VIA DOMITIA;1;13:21:25;0;3891;30205
1580721396;ARBOUSIE;20209;ARBOUSIERS;30;VIA DOMITIA;1;13:50:25;0;5631;30205
1580721388;ARENESCE;20217;ARENES;30;VIA DOMITIA;1;12:22:00;0;326;30205
1580721395;ARENESCE;20217;ARENES;30;VIA DOMITIA;1;12:57:00;0;2426;30205
1580721397;ARENESCE;20217;ARENES;30;VIA DOMITIA;1;13:27:00;0;4226;30205
1580721388;BALEAREE;20210;BALEARES;30;VIA DOMITIA;1;12:16:58;0;24;30205
1580721395;BALEAREE;20210;BALEARES;30;VIA DOMITIA;1;12:51:58;0;2124;30205
1580721397;BALEAREE;20210;BALEARES;30;VIA DOMITIA;1;13:21:58;0;3924;30205
1580721388;CAPRIE;20216;CAPRI;30;VIA DOMITIA;1;12:21:00;0;266;30205
1580721395;CAPRIE;20216;CAPRI;30;VIA DOMITIA;1;12:56:00;0;2366;30205
1580721397;CAPRIE;20216;CAPRI;30;VIA DOMITIA;1;13:26:00;0;4166;30205
1580721388;CHENE30E;20215;CHENES;30;VIA DOMITIA;1;12:20:00;0;206;30205
1580721395;CHENE30E;20215;CHENES;30;VIA DOMITIA;1;12:55:00;0;2306;30205
1580721397;CHENE30E;20215;CHENES;30;VIA DOMITIA;1;13:25:00;0;4106;30205
1580721388;CIMETIEE;20211;CIMETIERE;30;VIA DOMITIA;1;12:17:39;0;65;30205
1580721395;CIMETIEE;20211;CIMETIERE;30;VIA DOMITIA;1;12:52:39;0;2165;30205
1580721397;CIMETIEE;20211;CIMETIERE;30;VIA DOMITIA;1;13:22:39;0;3965;30205
1580721387;COMBECHE;30111;COMBE CHAUDE;30;VIA DOMITIA;0;12:26:08;0;574;30110
1580721393;COMBECHE;30111;COMBE CHAUDE;30;VIA DOMITIA;0;12:58:08;0;2494;30110
1580721398;COMBECHE;30111;COMBE CHAUDE;30;VIA DOMITIA;0;13:28:08;0;4294;30110
1580721388;ROUCHEE;20214;FERNAND ROUCHE;30;VIA DOMITIA;1;12:19:00;0;146;30205
1580721395;ROUCHEE;20214;FERNAND ROUCHE;30;VIA DOMITIA;1;12:54:00;0;2246;30205
1580721397;ROUCHEE;20214;FERNAND ROUCHE;30;VIA DOMITIA;1;13:24:00;0;4046;30205
1580721395;TERREREE;20208;JEAN JAURES;30;VIA DOMITIA;1;12:50:00;0;2006;30205
1580721397;TERREREE;20208;JEAN JAURES;30;VIA DOMITIA;1;13:20:00;0;3806;30205
1580721396;TERREREE;20208;JEAN JAURES;30;VIA DOMITIA;1;13:49:00;0;5546;30205
1580721387;MAUMARS;30105;MAUMARIN;30;VIA DOMITIA;0;12:20:00;0;206;30110
1580721393;MAUMARS;30105;MAUMARIN;30;VIA DOMITIA;0;12:52:00;0;2126;30110
1580721398;MAUMARS;30105;MAUMARIN;30;VIA DOMITIA;0;13:22:00;0;3926;30110
1580721388;MEDITERR;30208;MEDITERRANEE;30;VIA DOMITIA;1;12:23:07;0;393;30205
1580721395;MEDITERR;30208;MEDITERRANEE;30;VIA DOMITIA;1;12:58:07;0;2493;30205
1580721397;MEDITERR;30208;MEDITERRANEE;30;VIA DOMITIA;1;13:28:07;0;4293;30205
1580721387;MONTEROS;30103;MONTERONI ARBIA;30;VIA DOMITIA;0;12:21:43;0;309;30110
1580721393;MONTEROS;30103;MONTERONI ARBIA;30;VIA DOMITIA;0;12:53:43;0;2229;30110
1580721398;MONTEROS;30103;MONTERONI ARBIA;30;VIA DOMITIA;0;13:23:43;0;4029;30110
1580721387;ROCAILLS;20129;ROCAILLES;30;VIA DOMITIA;0;12:25:00;0;506;30110
1580721393;ROCAILLS;20129;ROCAILLES;30;VIA DOMITIA;0;12:57:00;0;2426;30110
1580721398;ROCAILLS;20129;ROCAILLES;30;VIA DOMITIA;0;13:27:00;0;4226;30110
1580721387;SAUVAGIR;20134;SAUVAGINE;30;VIA DOMITIA;0;12:23:00;0;386;30110
1580721393;SAUVAGIR;20134;SAUVAGINE;30;VIA DOMITIA;0;12:55:00;0;2306;30110
1580721398;SAUVAGIR;20134;SAUVAGINE;30;VIA DOMITIA;0;13:25:00;0;4106;30110
1580721387;SIENNES;30104;SIENNE;30;VIA DOMITIA;0;12:20:39;0;245;30110
1580721393;SIENNES;30104;SIENNE;30;VIA DOMITIA;0;12:52:39;0;2165;30110
1580721398;SIENNES;30104;SIENNE;30;VIA DOMITIA;0;13:22:39;0;3965;30110
1580721388;SUBSTANE;20212;SUBSTANTION;30;VIA DOMITIA;1;12:18:08;0;94;30205
1580721395;SUBSTANE;20212;SUBSTANTION;30;VIA DOMITIA;1;12:53:08;0;2194;30205
1580721397;SUBSTANE;20212;SUBSTANTION;30;VIA DOMITIA;1;13:23:08;0;3994;30205
1580839851;ARNEL32E;32212;ARNEL;32;G.LORCA VIA M.ARR;1;12:25:52;0;558;3107
1580839852;ARNEL32E;32212;ARNEL;32;G.LORCA VIA M.ARR;1;13:56:00;0;5966;3107
1580839852;VILLENEE;32203;AV. DE LA GARE;32;G.LORCA VIA M.ARR;1;13:41:00;0;5066;3107
1580839852;BVECO32R;32214;BD DES ECOLES;32;G.LORCA VIA M.ARR;1;13:42:45;0;5171;3107
1580839851;CHAPITRE;32211;BD DU CHAPITRE;32;G.LORCA VIA M.ARR;1;12:22:52;0;378;3107
1580839852;CHAPITRE;32211;BD DU CHAPITRE;32;G.LORCA VIA M.ARR;1;13:53:00;0;5786;3107
1580839852;CONDAMIS;26103;C. COMMERCIAL;32;G.LORCA VIA M.ARR;1;13:22:58;0;3984;3107
1580839851;CEREREIR;17220;CEREIREDE;32;G.LORCA VIA M.ARR;1;12:31:52;0;918;3107
1580839852;CEREREIR;17220;CEREIREDE;32;G.LORCA VIA M.ARR;1;14:02:00;0;6326;3107
1580839851;CARLATTR;17219;CHEMIN DE LATTES;32;G.LORCA VIA M.ARR;1;12:31:05;0;871;3107
1580839852;CARLATTR;17219;CHEMIN DE LATTES;32;G.LORCA VIA M.ARR;1;14:01:13;0;6279;3107
1580839852;DOMENOE;44259;DOMENOVES;32;G.LORCA VIA M.ARR;1;13:46:26;0;5392;3107
1580839852;FTMAJOUE;32213;FONT MAJOUR;32;G.LORCA VIA M.ARR;1;13:42:05;0;5131;3107
1580839851;GRAMENER;17217;GRAMENET;32;G.LORCA VIA M.ARR;1;12:28:47;0;733;3107
1580839852;GRAMENER;17217;GRAMENET;32;G.LORCA VIA M.ARR;1;13:58:55;0;6141;3107
1580839852;LAUZEA;20243;LA LAUZE;32;G.LORCA VIA M.ARR;1;13:27:00;0;4226;3107
1580839851;MOURESE;32221;LES MOURES;32;G.LORCA VIA M.ARR;1;12:19:00;0;146;3107
1580839852;MOURESE;32221;LES MOURES;32;G.LORCA VIA M.ARR;1;13:49:08;0;5554;3107
1580839852;M_ARRETE;32202;MAISON D'ARRET;32;G.LORCA VIA M.ARR;1;13:37:00;0;4826;3107
1580839851;MYOSOTIE;32210;MYOSOTIS;32;G.LORCA VIA M.ARR;1;12:21:16;0;282;3107
1580839852;MYOSOTIE;32210;MYOSOTIS;32;G.LORCA VIA M.ARR;1;13:51:24;0;5690;3107
1580839851;OASISPAR;17218;OASIS PALAVAS.;32;G.LORCA VIA M.ARR;1;12:29:24;0;770;3107
1580839852;OASISPAR;17218;OASIS PALAVAS.;32;G.LORCA VIA M.ARR;1;13:59:32;0;6178;3107
1580839851;OLIVBOHE;32209;OLIVIERS BOHEME;32;G.LORCA VIA M.ARR;1;12:20:30;0;236;3107
1580839852;OLIVBOHE;32209;OLIVIERS BOHEME;32;G.LORCA VIA M.ARR;1;13:50:38;0;5644;3107
1580839851;PELERINE;32220;PELERINE;32;G.LORCA VIA M.ARR;1;12:17:52;0;78;3107
1580839852;PELERINE;32220;PELERINE;32;G.LORCA VIA M.ARR;1;13:48:00;0;5486;3107
1580839851;DOLTO32;32215;PILOU;32;G.LORCA VIA M.ARR;1;12:21:49;0;315;3107
