Ligne (ID);Ligne (nom court);Code du sens;Destination;Point d'arrêt (ID);Point d'arrêt (nom);Coordonnées;Arrivée;Départ;Précision
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:20:28+01:00;2021-03-24T12:20:43+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:14:54+01:00;2021-03-24T14:15:15+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T13:00:06+01:00;2021-03-24T13:00:27+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:24:28+01:00;2021-03-24T12:24:43+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:19:01+01:00;2021-03-24T14:19:22+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T13:09:41+01:00;2021-03-24T13:10:02+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:32:28+01:00;2021-03-24T12:32:43+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:29:01+01:00;2021-03-24T14:29:22+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T13:15:26+01:00;2021-03-24T13:15:47+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:34:28+01:00;2021-03-24T12:34:43+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:31:01+01:00;2021-03-24T14:31:22+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T13:23:06+01:00;2021-03-24T13:23:27+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:36:39+01:00;2021-03-24T12:36:54+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:33:01+01:00;2021-03-24T14:33:22+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T13:25:01+01:00;2021-03-24T13:25:22+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:40:34+01:00;2021-03-24T12:40:49+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:41:01+01:00;2021-03-24T14:41:22+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T13:28:51+01:00;2021-03-24T13:29:12+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:46:19+01:00;2021-03-24T12:46:34+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:47:01+01:00;2021-03-24T14:47:22+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T13:34:36+01:00;2021-03-24T13:34:57+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:52:03+01:00;2021-03-24T12:52:18+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:49:01+01:00;2021-03-24T14:49:22+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T13:36:31+01:00;2021-03-24T13:36:52+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:57:48+01:00;2021-03-24T12:58:03+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:59:01+01:00;2021-03-24T14:59:25+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T13:42:16+01:00;2021-03-24T13:42:37+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:05:28+01:00;2021-03-24T13:05:43+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T15:03:01+01:00;2021-03-24T15:03:25+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T13:44:11+01:00;2021-03-24T13:44:32+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:09:18+01:00;2021-03-24T13:09:33+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T15:05:01+01:00;2021-03-24T15:05:25+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T13:51:51+01:00;2021-03-24T13:52:12+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:28:28+01:00;2021-03-24T13:28:43+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:18:28+01:00;2021-03-24T12:18:43+01:00;Temps réel
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T13:57:36+01:00;2021-03-24T13:57:57+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:30:23+01:00;2021-03-24T13:30:38+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:26:28+01:00;2021-03-24T12:26:43+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T13:59:31+01:00;2021-03-24T13:59:52+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:32:18+01:00;2021-03-24T13:32:33+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:38:34+01:00;2021-03-24T12:38:49+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:07:06+01:00;2021-03-24T14:07:27+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:47:38+01:00;2021-03-24T13:47:53+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:44:18+01:00;2021-03-24T12:44:33+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:09:04+01:00;2021-03-24T14:09:25+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:51:28+01:00;2021-03-24T13:51:43+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:48:19+01:00;2021-03-24T12:48:34+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:13:02+01:00;2021-03-24T14:13:23+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:55:18+01:00;2021-03-24T13:55:33+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:50:08+01:00;2021-03-24T12:50:23+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:17:02+01:00;2021-03-24T14:17:23+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:04:53+01:00;2021-03-24T14:05:08+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:01:38+01:00;2021-03-24T13:01:53+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:21:01+01:00;2021-03-24T14:21:22+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:08:38+01:00;2021-03-24T14:08:53+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:03:33+01:00;2021-03-24T13:03:48+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:25:01+01:00;2021-03-24T14:25:22+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:20:33+01:00;2021-03-24T14:20:48+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:07:23+01:00;2021-03-24T13:07:38+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:37:01+01:00;2021-03-24T14:37:22+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:24:33+01:00;2021-03-24T14:24:48+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:13:08+01:00;2021-03-24T13:13:23+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:39:01+01:00;2021-03-24T14:39:22+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:26:33+01:00;2021-03-24T14:26:48+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:15:03+01:00;2021-03-24T13:15:18+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:43:01+01:00;2021-03-24T14:43:22+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:32:33+01:00;2021-03-24T14:32:48+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:16:58+01:00;2021-03-24T13:17:13+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:45:01+01:00;2021-03-24T14:45:22+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:38:33+01:00;2021-03-24T14:38:48+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:18:53+01:00;2021-03-24T13:19:08+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:51:01+01:00;2021-03-24T14:51:22+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:44:33+01:00;2021-03-24T14:44:48+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:20:48+01:00;2021-03-24T13:21:03+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T14:57:01+01:00;2021-03-24T14:57:25+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:52:33+01:00;2021-03-24T14:52:48+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:22:43+01:00;2021-03-24T13:22:58+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T15:01:01+01:00;2021-03-24T15:01:25+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T15:08:33+01:00;2021-03-24T15:08:46+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:26:33+01:00;2021-03-24T13:26:48+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T15:07:01+01:00;2021-03-24T15:07:25+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:25:32+01:00;2021-03-24T12:25:47+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:34:13+01:00;2021-03-24T13:34:28+01:00;Applicable
1001;a;0;La Poterie;5008;Gares;48.103779,-1.672252;2021-03-24T15:09:01+01:00;2021-03-24T15:09:25+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:35:32+01:00;2021-03-24T12:35:47+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:38:03+01:00;2021-03-24T13:38:18+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:22:28+01:00;2021-03-24T12:22:43+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:58:52+01:00;2021-03-24T12:59:07+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:39:58+01:00;2021-03-24T13:40:13+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:28:28+01:00;2021-03-24T12:28:43+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:06:32+01:00;2021-03-24T13:06:47+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:41:53+01:00;2021-03-24T13:42:08+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:30:28+01:00;2021-03-24T12:30:43+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:10:22+01:00;2021-03-24T13:10:37+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:43:48+01:00;2021-03-24T13:44:03+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:42:27+01:00;2021-03-24T12:42:42+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:14:12+01:00;2021-03-24T13:14:27+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:45:43+01:00;2021-03-24T13:45:58+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:53:58+01:00;2021-03-24T12:54:13+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:23:47+01:00;2021-03-24T13:24:02+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:53:23+01:00;2021-03-24T13:53:38+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:55:53+01:00;2021-03-24T12:56:08+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:31:27+01:00;2021-03-24T13:31:42+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:57:13+01:00;2021-03-24T13:57:28+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T12:59:43+01:00;2021-03-24T12:59:58+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:33:22+01:00;2021-03-24T13:33:37+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:59:08+01:00;2021-03-24T13:59:23+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:11:13+01:00;2021-03-24T13:11:28+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:37:12+01:00;2021-03-24T13:37:27+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:06:45+01:00;2021-03-24T14:07:00+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:24:38+01:00;2021-03-24T13:24:53+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:41:02+01:00;2021-03-24T13:41:17+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:10:36+01:00;2021-03-24T14:10:51+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:36:08+01:00;2021-03-24T13:36:23+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:42:57+01:00;2021-03-24T13:43:12+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:16:26+01:00;2021-03-24T14:16:41+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T13:49:33+01:00;2021-03-24T13:49:48+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:48:42+01:00;2021-03-24T13:48:57+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:18:34+01:00;2021-03-24T14:18:49+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:01:03+01:00;2021-03-24T14:01:18+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:50:37+01:00;2021-03-24T13:50:52+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:28:33+01:00;2021-03-24T14:28:48+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:02:58+01:00;2021-03-24T14:03:13+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:54:27+01:00;2021-03-24T13:54:42+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:36:33+01:00;2021-03-24T14:36:48+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:12:34+01:00;2021-03-24T14:12:49+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:56:22+01:00;2021-03-24T13:56:37+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:40:33+01:00;2021-03-24T14:40:48+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:14:34+01:00;2021-03-24T14:14:49+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:00:12+01:00;2021-03-24T14:00:27+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:48:33+01:00;2021-03-24T14:48:48+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:22:33+01:00;2021-03-24T14:22:48+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:02:07+01:00;2021-03-24T14:02:22+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:50:33+01:00;2021-03-24T14:50:48+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:30:33+01:00;2021-03-24T14:30:48+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:09:42+01:00;2021-03-24T14:09:57+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:58:33+01:00;2021-03-24T14:58:46+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:34:33+01:00;2021-03-24T14:34:48+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:13:38+01:00;2021-03-24T14:13:53+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T15:10:33+01:00;2021-03-24T15:10:46+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:42:33+01:00;2021-03-24T14:42:48+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:17:30+01:00;2021-03-24T14:17:45+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T15:12:33+01:00;2021-03-24T15:12:46+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:46:33+01:00;2021-03-24T14:46:48+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:43:37+01:00;2021-03-24T14:43:52+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:19:32+01:00;2021-03-24T12:19:47+01:00;Temps réel
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:54:33+01:00;2021-03-24T14:54:48+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:47:37+01:00;2021-03-24T14:47:52+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:23:32+01:00;2021-03-24T12:23:47+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T14:56:33+01:00;2021-03-24T14:56:46+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T14:49:37+01:00;2021-03-24T14:49:52+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:27:32+01:00;2021-03-24T12:27:47+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T15:00:33+01:00;2021-03-24T15:00:46+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T15:03:37+01:00;2021-03-24T15:03:51+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:29:32+01:00;2021-03-24T12:29:47+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T15:02:33+01:00;2021-03-24T15:02:46+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T15:09:37+01:00;2021-03-24T15:09:51+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:43:31+01:00;2021-03-24T12:43:46+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T15:04:33+01:00;2021-03-24T15:04:46+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:20:50+01:00;2021-03-24T12:21:05+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:47:23+01:00;2021-03-24T12:47:38+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T15:06:33+01:00;2021-03-24T15:06:46+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:26:50+01:00;2021-03-24T12:27:05+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:53:07+01:00;2021-03-24T12:53:22+01:00;Applicable
1001;a;0;La Poterie;5009;Jacques Cartier;48.097566,-1.675508;2021-03-24T15:14:33+01:00;2021-03-24T15:14:46+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:30:50+01:00;2021-03-24T12:31:05+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:56:57+01:00;2021-03-24T12:57:12+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:17:32+01:00;2021-03-24T12:17:47+01:00;Temps réel
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:32:50+01:00;2021-03-24T12:33:05+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:00:47+01:00;2021-03-24T13:01:02+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:21:32+01:00;2021-03-24T12:21:47+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:40:56+01:00;2021-03-24T12:41:11+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:04:37+01:00;2021-03-24T13:04:52+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:31:32+01:00;2021-03-24T12:31:47+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:42:56+01:00;2021-03-24T12:43:11+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:12:17+01:00;2021-03-24T13:12:32+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:33:32+01:00;2021-03-24T12:33:47+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:46:40+01:00;2021-03-24T12:46:55+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:16:07+01:00;2021-03-24T13:16:22+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:37:43+01:00;2021-03-24T12:37:58+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:52:30+01:00;2021-03-24T12:52:45+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:21:52+01:00;2021-03-24T13:22:07+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:39:38+01:00;2021-03-24T12:39:53+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:56:20+01:00;2021-03-24T12:56:35+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:25:42+01:00;2021-03-24T13:25:57+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:41:38+01:00;2021-03-24T12:41:53+01:00;Applicable
1001;a;0;La Poterie;5011;Henri Fréville;48.087577,-1.674859;2021-03-24T12:58:15+01:00;2021-03-24T12:58:30+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T13:27:37+01:00;2021-03-24T13:27:52+01:00;Applicable
1001;a;0;La Poterie;5010;Clemenceau;48.093565,-1.674477;2021-03-24T12:45:22+01:00;2021-03-24T12:45:37+01:00;Applicable
